Código Ámbito;Ámbito;Código área (FAO);Área;Código Elemento;Elemento;Código Producto (FAO);Producto;Código año;Año;Unidad;Valor;Grupo productos
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2000;2000;toneladas;34000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2001;2001;toneladas;34000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2002;2002;toneladas;30000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2003;2003;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2004;2004;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2005;2005;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2006;2006;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2007;2007;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2008;2008;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2009;2009;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2010;2010;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2011;2011;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2012;2012;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2013;2013;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2014;2014;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2015;2015;toneladas;50412.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2016;2016;toneladas;47173.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;889;Leche, entera condensada;2017;2017;toneladas;53398.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2000;2000;toneladas;10900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2001;2001;toneladas;14100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2002;2002;toneladas;15000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2003;2003;toneladas;13200.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2004;2004;toneladas;13200.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2005;2005;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2006;2006;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2007;2007;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2008;2008;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2009;2009;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2010;2010;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2011;2011;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2012;2012;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2013;2013;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2014;2014;toneladas;14000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2015;2015;toneladas;25206.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2016;2016;toneladas;23587.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;897;Leche, entera de vaca en polvo;2017;2017;toneladas;26699.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2000;2000;toneladas;24100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2001;2001;toneladas;33900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2002;2002;toneladas;31100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2003;2003;toneladas;25000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2004;2004;toneladas;25000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2005;2005;toneladas;22750.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2006;2006;toneladas;22750.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2007;2007;toneladas;22750.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2008;2008;toneladas;15000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2009;2009;toneladas;15000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2010;2010;toneladas;14900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2011;2011;toneladas;13500.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2012;2012;toneladas;14867.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2013;2013;toneladas;13500.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2014;2014;toneladas;13827.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2015;2015;toneladas;14101.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2016;2016;toneladas;14658.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;894;Leche, entera evaporada;2017;2017;toneladas;15015.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;951;Leche, entera fresca, búfala;2018;2018;toneladas;0.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2000;2000;toneladas;438541.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2001;2001;toneladas;488700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2002;2002;toneladas;513100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2003;2003;toneladas;486800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2004;2004;toneladas;479400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2005;2005;toneladas;471900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2006;2006;toneladas;491700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2007;2007;toneladas;488700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2008;2008;toneladas;491000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2009;2009;toneladas;515000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2010;2010;toneladas;522113.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2011;2011;toneladas;481500.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2012;2012;toneladas;443625.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2013;2013;toneladas;471999.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2014;2014;toneladas;477400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2015;2015;toneladas;480000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2016;2016;toneladas;489035.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2017;2017;toneladas;523662.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1020;Leche, entera fresca, cabra;2018;2018;toneladas;515550.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2000;2000;toneladas;392043.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2001;2001;toneladas;394200.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2002;2002;toneladas;406500.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2003;2003;toneladas;411300.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2004;2004;toneladas;410100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2005;2005;toneladas;407800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2006;2006;toneladas;424300.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2007;2007;toneladas;414200.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2008;2008;toneladas;441400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2009;2009;toneladas;506700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2010;2010;toneladas;585473.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2011;2011;toneladas;519600.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2012;2012;toneladas;552517.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2013;2013;toneladas;600568.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2014;2014;toneladas;592800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2015;2015;toneladas;560000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2016;2016;toneladas;566387.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2017;2017;toneladas;544106.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;982;Leche, entera fresca, oveja;2018;2018;toneladas;566360.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2000;2000;toneladas;6106628.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2001;2001;toneladas;6330410.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2002;2002;toneladas;6417900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2003;2003;toneladas;6443300.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2004;2004;toneladas;6384100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2005;2005;toneladas;6370200.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2006;2006;toneladas;6191700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2007;2007;toneladas;6143100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2008;2008;toneladas;6339900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2009;2009;toneladas;6251400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2010;2010;toneladas;6357140.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2011;2011;toneladas;6522000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2012;2012;toneladas;6508700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2013;2013;toneladas;6559175.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2014;2014;toneladas;6786000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2015;2015;toneladas;6825000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2016;2016;toneladas;7097328.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2017;2017;toneladas;7018786.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;882;Leche, entera fresca, vaca;2018;2018;toneladas;7335620.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2000;2000;toneladas;40000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2001;2001;toneladas;40000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2002;2002;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2003;2003;toneladas;16000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2004;2004;toneladas;28000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2005;2005;toneladas;22400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2006;2006;toneladas;2400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2007;2007;toneladas;2400.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2008;2008;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2009;2009;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2010;2010;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2011;2011;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2012;2012;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2013;2013;toneladas;800.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2014;2014;toneladas;2189.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2015;2015;toneladas;1917.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2016;2016;toneladas;2024.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1043;Manteca de cerdo;2017;2017;toneladas;2360.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2000;2000;toneladas;38600.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2001;2001;toneladas;31900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2002;2002;toneladas;55500.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2003;2003;toneladas;52000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2004;2004;toneladas;49189.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2005;2005;toneladas;58900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2006;2006;toneladas;46700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2007;2007;toneladas;39100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2008;2008;toneladas;40600.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2009;2009;toneladas;36700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2010;2010;toneladas;37900.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2011;2011;toneladas;42100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2012;2012;toneladas;36700.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2013;2013;toneladas;35461.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2014;2014;toneladas;35000.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2015;2015;toneladas;40100.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2016;2016;toneladas;42090.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2017;2017;toneladas;49580.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;886;Mantequilla de leche de vaca;2018;2018;toneladas;48821.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2000;2000;toneladas;28860.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2001;2001;toneladas;31617.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2002;2002;toneladas;35722.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2003;2003;toneladas;35279.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2004;2004;toneladas;34211.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2005;2005;toneladas;27230.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2006;2006;toneladas;30661.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2007;2007;toneladas;31840.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2008;2008;toneladas;30361.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2009;2009;toneladas;32336.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2010;2010;toneladas;34550.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2011;2011;toneladas;34624.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2012;2012;toneladas;29735.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2013;2013;toneladas;30613.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2014;2014;toneladas;32174.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2015;2015;toneladas;33441.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2016;2016;toneladas;31018.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2017;2017;toneladas;29393.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1182;Miel natural;2018;2018;toneladas;36394.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2000;2000;toneladas;1015.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2001;2001;toneladas;946.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2002;2002;toneladas;928.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2003;2003;toneladas;876.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2004;2004;toneladas;823.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2005;2005;toneladas;838.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2006;2006;toneladas;719.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2007;2007;toneladas;643.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2008;2008;toneladas;569.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2009;2009;toneladas;543.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2010;2010;toneladas;653.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2011;2011;toneladas;686.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2012;2012;toneladas;597.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2013;2013;toneladas;550.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2014;2014;toneladas;531.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2015;2015;toneladas;561.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2016;2016;toneladas;609.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;1025;Pieles, caprino, frescas;2017;2017;toneladas;659.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2000;2000;toneladas;23707.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2001;2001;toneladas;24062.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2002;2002;toneladas;24191.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2003;2003;toneladas;24097.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2004;2004;toneladas;23619.0;Ganadería primaria y procesada
QCL;Cultivos y productos de ganadería;203;España;5510;Producción;995;Pieles, ovino, frescas;2005;2005;toneladas;22870.0;Ganadería primaria y procesada
